71.50,2701,-2.651069,-23.723382,-3.999852,0.034390,-1.994033,-0.154381,0.000000,11,FALSE
72.00,2701,-4.650995,-23.706187,-3.999627,-0.054656,-1.989437,-0.205282,0.000000,11,FALSE
72.50,2701,-6.650808,-23.733515,-3.997375,-0.144880,-1.983994,-0.252519,0.000000,11,FALSE
73.00,2701,-8.649496,-23.805955,-3.993123,-0.234459,-1.978005,-0.295798,0.000000,11,FALSE
73.50,2701,-10.646057,-23.923185,-3.987030,-0.321859,-1.971751,-0.334957,0.000000,11,FALSE
74.00,2701,-12.639572,-24.084114,-3.979359,-0.405830,-1.965486,-0.369954,0.000000,11,FALSE
74.50,2701,-14.629252,-24.287029,-3.970440,-0.485389,-1.959420,-0.400840,0.000000,11,FALSE
75.00,2701,-16.614472,-24.529724,-3.960633,-0.559806,-1.953722,-0.427750,0.000000,11,FALSE
75.50,2701,-18.594789,-24.809627,-3.950303,-0.628576,-1.948515,-0.450877,0.000000,11,FALSE
76.00,2701,-20.569940,-25.123915,-3.939794,-0.691394,-1.943880,-0.470456,0.000000,11,FALSE
76.50,2701,-22.539837,-25.469612,-3.929415,-0.748129,-1.939863,-0.486756,0.000000,11,FALSE
77.00,2701,-24.504545,-25.843677,-3.919430,-0.798793,-1.936477,-0.500059,0.000000,11,FALSE
77.50,2701,-26.464260,-26.243073,-3.910049,-0.843517,-1.933709,-0.510655,0.000000,11,FALSE
78.00,2701,-28.419284,-26.664832,-3.901430,-0.882523,-1.931531,-0.518835,0.000000,11,FALSE
78.50,2701,-30.369999,-27.106093,-3.893680,-0.916107,-1.929896,-0.524881,0.000000,11,FALSE
79.00,2701,-32.316839,-27.564147,-3.886863,-0.944614,-1.928753,-0.529067,0.000000,11,FALSE
79.50,2701,-34.260270,-28.036454,-3.880999,-0.968424,-1.928043,-0.531650,0.000000,11,FALSE
80.00,2701,-36.200770,-28.520666,-3.876078,-0.987938,-1.927706,-0.532871,0.000000,11,FALSE
80.50,2701,-38.138809,-29.014635,-3.872061,-1.003564,-1.927683,-0.532953,0.000000,11,FALSE
